"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Model.nlogo"
"calibration"
"11/24/2024 17:54:31:125 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","4","0","4"
"[run number]","number-of-workers","number-of-teams","movement-across-teams","share-of-presentees","exogenous-sickness","contagiousness","severity","recovery-days","slower-recovery","immunity-days","max-sick-leave-days","[step]","mean [infections] of turtles"
"75","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","83","0.21"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","507","1.765"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","415","0.96"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","399","0.94"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","511","1.765"
"75","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","87","0.265"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","403","0.94"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","419","0.975"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","515","1.765"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","407","0.94"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","519","1.765"
"75","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","91","0.32"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","423","0.99"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","523","1.765"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","411","0.94"
"75","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","95","0.395"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","527","1.765"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","427","1.015"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","415","0.94"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","531","1.765"
"75","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","99","0.42"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","419","0.94"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","535","1.765"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","431","1.045"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","539","1.765"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","423","0.94"
"75","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","103","0.475"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","435","1.075"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","543","1.765"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","427","0.94"
"75","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","107","0.54"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","547","1.765"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","439","1.095"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","431","0.94"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","551","1.765"
"75","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","111","0.605"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","555","1.765"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","443","1.13"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","435","0.94"
"75","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","115","0.645"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","559","1.765"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","439","0.94"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","447","1.18"
"75","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","119","0.705"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","563","1.765"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","567","1.765"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","443","0.94"
"75","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","123","0.755"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","451","1.24"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","571","1.765"
"75","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","127","0.78"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","447","0.945"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","575","1.765"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","455","1.3"
"75","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","131","0.82"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","579","1.765"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","451","0.95"
"75","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","135","0.85"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","583","1.765"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","459","1.365"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","455","0.955"
"75","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","139","0.89"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","587","1.765"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","463","1.43"
"75","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","143","0.91"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","591","1.765"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","459","0.97"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","467","1.47"
"75","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","147","0.915"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","595","1.765"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","463","0.985"
"75","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","151","0.915"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","599","1.765"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","471","1.5"
"75","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","155","0.92"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","603","1.765"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","467","1.005"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","111","0.885"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","475","1.515"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","607","1.765"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","611","1.765"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","115","0.89"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","471","1.05"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","479","1.555"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","615","1.765"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","119","0.905"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","483","1.575"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","619","1.765"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","475","1.09"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","123","0.91"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","623","1.765"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","487","1.605"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","127","0.91"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","479","1.15"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","627","1.765"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","131","0.91"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","491","1.64"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","631","1.765"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","483","1.21"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","135","0.91"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","495","1.645"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","635","1.765"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","139","0.915"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","499","1.65"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","487","1.245"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","639","1.765"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","143","0.915"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","643","1.765"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","503","1.68"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","147","0.915"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","491","1.3"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","647","1.765"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","507","1.695"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","151","0.915"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","651","1.765"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","495","1.35"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","155","0.915"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","511","1.7"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","655","1.765"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","159","0.915"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","515","1.7"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","499","1.405"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","659","1.765"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","163","0.915"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","519","1.71"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","167","0.915"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","663","1.765"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","503","1.455"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","523","1.71"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","171","0.915"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","667","1.765"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","507","1.525"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","527","1.71"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","175","0.915"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","671","1.765"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","179","0.915"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","531","1.71"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","511","1.56"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","675","1.765"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","183","0.915"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","535","1.72"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","515","1.625"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","187","0.915"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","679","1.765"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","539","1.73"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","191","0.915"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","519","1.65"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","543","1.735"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","683","1.77"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","195","0.915"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","547","1.735"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","523","1.675"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","687","1.78"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","199","0.915"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","551","1.745"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","527","1.7"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","203","0.915"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","691","1.785"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","555","1.745"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","207","0.915"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","531","1.715"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","559","1.745"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","695","1.8"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","211","0.915"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","535","1.74"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","563","1.745"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","215","0.915"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","699","1.805"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","539","1.76"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","567","1.745"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","219","0.915"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","543","1.78"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","703","1.815"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","571","1.75"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","223","0.915"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","547","1.795"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","227","0.915"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","575","1.75"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","707","1.845"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","551","1.795"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","231","0.915"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","579","1.75"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","555","1.805"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","235","0.915"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","583","1.75"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","711","1.88"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","559","1.81"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","239","0.915"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","587","1.75"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","715","1.89"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","243","0.915"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","563","1.81"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","591","1.75"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","247","0.915"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","567","1.815"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","595","1.75"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","719","1.91"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","251","0.915"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","571","1.815"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","599","1.75"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","255","0.915"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","575","1.815"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","723","1.935"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","603","1.75"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","259","0.915"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","607","1.75"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","579","1.815"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","727","1.96"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","263","0.915"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","611","1.75"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","583","1.82"
"74","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","267","0.915"
"73","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","615","1.75"
"70","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","731","1.975"
"72","200","5","0.5","0.51","0.001","0.015","0.3","5","0.67","65","260","587","1.825"
